subject,idna_subject,expiration_date,epoch,registrar
ajcclassifieds.com,ajcclassifieds.com,07-jan-2023,1673049600.0,"CSC Corporate Domains, Inc."
ajokeaday.com,ajokeaday.com,14-oct-2022,1665705600.0,Tucows Domains Inc.
ajuntamentodastribos.com.br,ajuntamentodastribos.com.br,09-may-2023,1683590400.0,
ak-is.net,ak-is.net,16-may-2023,1684195200.0,PDR Ltd. d/b/a PublicDomainRegistry.com
aka-root.com,aka-root.com,04-apr-2023,1680566400.0,Danesco Trading Ltd.
akadns.net,akadns.net,12-may-2024,1715472000.0,MarkMonitor Inc.
akamai.net,akamai.net,03-mar-2025,1740960000.0,MarkMonitor Inc.
akazoo.pl,akazoo.pl,27-nov-2023,1701043200.0,
ako.cc,ako.cc,27-mar-2024,1711497600.0,"Bizcn.com, Inc."
alaksaair.com,alaksaair.com,17-aug-2024,1723852800.0,"Register.com, Inc."
alaskaaair.com,alaskaaair.com,26-jul-2024,1721952000.0,"Register.com, Inc."
alclick.com,alclick.com,28-may-2024,1716854400.0,"GoDaddy.com, LLC"
alcohort.com,alcohort.com,06-nov-2023,1699228800.0,"NameCheap, Inc."
aldaniti.net,aldaniti.net,22-jul-2024,1721606400.0,"PSI-USA, Inc. dba Domain Robot"
aldersgatencsc.org,aldersgatencsc.org,16-dec-2023,1702684800.0,"GoDaddy.com, LLC"
ale-gratka.pl,ale-gratka.pl,27-jan-2024,1706313600.0,
alenty.com,alenty.com,18-may-2024,1715990400.0,MarkMonitor Inc.
alertchild.com,alertchild.com,04-oct-2024,1728000000.0,"GoDaddy.com, LLC"
alexametrics.com,alexametrics.com,19-jun-2024,1718755200.0,MarkMonitor Inc.
alexsoff.com,alexsoff.com,25-sep-2024,1727222400.0,Dynadot Inc
alfatraffic.com,alfatraffic.com,17-jan-2024,1705449600.0,"NameSilo, LLC"
algawhra.com,algawhra.com,16-nov-2024,1731715200.0,"Register.com, Inc."
algovid.com,algovid.com,25-jun-2024,1719273600.0,"NameCheap, Inc."
alipromo.com,alipromo.com,05-sep-2024,1725494400.0,"eNom, LLC"
aljazeera-channel.com,aljazeera-channel.com,27-oct-2025,1761523200.0,MarkMonitor Inc.
all-number.com,all-number.com,05-dec-2023,1701734400.0,DropCatch.com 726 LLC
all-player.pl,all-player.pl,20-apr-2024,1713571200.0,
all-streaming-media.com,all-streaming-media.com,02-dec-2023,1701475200.0,"GoDaddy.com, LLC"
all4invest.ru,all4invest.ru,13-oct-2024,1728777600.0,REGRU-RU
all4spy.com,all4spy.com,04-aug-2024,1722729600.0,"GoDaddy.com, LLC"
alladvantage.com,alladvantage.com,26-feb-2024,1708905600.0,Tucows Domains Inc.
allbritishescorts.com,allbritishescorts.com,03-oct-2024,1727913600.0,Hosting Concepts B.V. d/b/a Registrar.eu
allfiles.pl,allfiles.pl,02-feb-2024,1706832000.0,
allforminecraft.ru,allforminecraft.ru,03-sep-2024,1725321600.0,R01-RU
allgaypornpics.com,allgaypornpics.com,07-mar-2024,1709769600.0,"Hong Kong Juming Network Technology Co., Ltd."
allhorseracing.ag,allhorseracing.ag,24-may-2025,1748044800.0,SafeNames Ltd.
alliesinsurance.com,alliesinsurance.com,13-oct-2024,1728777600.0,"TurnCommerce, Inc. DBA NameBright.com"
allinviews.com,allinviews.com,15-dec-2024,1734220800.0,"GoDaddy.com, LLC"
allknow.info,allknow.info,08-jul-2024,1720396800.0,CommuniGal Communication Ltd.
allkrim.com,allkrim.com,23-mar-2024,1711152000.0,REGISTRAR OF DOMAIN NAMES REG.RU LLC
allmaster.net,allmaster.net,06-apr-2025,1743897600.0,"GoDaddy.com, LLC"
allmelons.com,allmelons.com,12-sep-2024,1726099200.0,Porkbun LLC
allnews.md,allnews.md,12-feb-2024,1707696000.0,
allnewspipeline.com,allnewspipeline.com,07-jul-2024,1720310400.0,"GoDaddy.com, LLC"
allonfour.ru,allonfour.ru,12-mar-2024,1710201600.0,REGRU-RU
allosponsor.com,allosponsor.com,14-jan-2024,1705190400.0,Tucows Domains Inc.
alloversuccess.com,alloversuccess.com,09-dec-2023,1702080000.0,Above.com Pty Ltd.
allpussyvideos.com,allpussyvideos.com,15-may-2024,1715731200.0,"GoDaddy.com, LLC"
allsexclub.com,allsexclub.com,11-nov-2024,1731283200.0,"eNom, LLC"
allsilver925.co.il,allsilver925.co.il,01-oct-2024,1727740800.0,InterSpace Ltd
allstarbet.com,allstarbet.com,30-may-2024,1717027200.0,"GoDaddy.com, LLC"
allstarsportsbook.com,allstarsportsbook.com,21-jul-2024,1721520000.0,"TurnCommerce, Inc. DBA NameBright.com"
allthepornstarsstore.com,allthepornstarsstore.com,22-jan-2024,1705881600.0,"eNom, LLC"
allthevideo.com,allthevideo.com,08-dec-2023,1701993600.0,"GoDaddy.com, LLC"
alltheviews.com,alltheviews.com,16-may-2024,1715817600.0,"GoDaddy.com, LLC"
allwarezfree.com,allwarezfree.com,07-dec-2023,1701907200.0,"GoDaddy.com, LLC"
allx.info,allx.info,08-dec-2023,1701993600.0,Porkbun LLC
allyoubet.ag,allyoubet.ag,04-jun-2024,1717459200.0,"Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA"
almadinahschool.org.uk,almadinahschool.org.uk,07-may-2024,1715040000.0,
almasur.com,almasur.com,19-jul-2024,1721347200.0,"Register.com, Inc."
almohidtrvl.com,almohidtrvl.com,14-may-2024,1715644800.0,"GoDaddy.com, LLC"
